Text,Date,Favorites,Retweets,Tweet ID
Today I asked @DHSgov Elaine Duke to declare in writing that green-card veterans aren’t being deported. Permanent exile isn’t a just punishment. I’ll be waiting for her response as I support our #deportedveterans.,2017-11-30 22:46:07,8,5,936365754747846656
Thank you @Lynwoodparks from #TeamBarragan for kicking off the holiday season with a beautiful tree lighting ceremony! #CA44pic.twitter.com/eKEPBYya2R – at Lynwood City Hall/Bateman Hall,2017-11-30 02:10:14,9,3,936054736792338432
"It is no secret that #CA44 has the highest percentage of diabetic individuals in California. Everyday our friends, family, and neighbors suffer disproportionately from diabetes. This National #DiabetesAwarenessMonth, we must act to prevent, treat and beat this disease.pic.twitter.com/xzJkJNNP0X",2017-11-30 01:23:57,5,3,936043088702607361
"I’m opposing the #GOPTaxScam. It gives tax cuts to big corporations while taking away deductions that Americans depend on to pay for medical expenses, go to college, and buy a home. It’s bad for our country. #CA44",2017-11-29 17:19:08,28,4,935921077947191296
Retuitear si estás de acuerdo: Ya es hora por el @HouseGOP poner el #DreamAct al voto en la Cámara de Representantes. Cada día sin un ley para protegerlos significa más #Dreamers expuestos al riesgo de la deportación. #ProtectDreamers,2017-11-28 16:34:37,14,16,935547488366481410
"RT if you agree: It’s past time for @HouseGOP leaders to bring the #DREAMAct to the Floor for a vote. Every day that goes by without a bill, more Dreamers are at risk of being deported.  #ProtectDREAMers",2017-11-28 16:33:04,57,45,935547098338152448
"Time is running out for #Dreamers. Republicans and Democrats agree that we must #ProtectDreamers and pass a clean #DreamAct before the end of the year. GOP leadership must bring this vote to the floor so that 800,000 Dreamers don’t lose their #DACA protections.",2017-11-27 21:59:36,49,27,935266885188366337
I do. Thank you for reaching out.,2017-11-27 04:06:36,2,1,934996857360707584
Thanks for your feedback.  I've been opposed and think it's a bad idea. Just the other day I retweeted a great video explaining why it's a bad idea.,2017-11-27 04:00:52,0,1,934995411206639616
"So honored to spend Thanksgiving with these California service members in Kandahar, Afghanistan. Thankful for them, their families and service. #thankfulpic.twitter.com/mNkefAoorP",2017-11-24 05:41:44,49,6,933933632279887872
#HappyThanksgiving2017 from Afghanistan. Had an amazing time thanking our CA Army National Guard and citizen soldiers for their service and sacrifice. #CA44pic.twitter.com/7vZcEnU7q2,2017-11-23 16:27:39,43,4,933733797371269126
4th Annual Free Thanksgiving Dinner in Comptonhttps://www.pscp.tv/w/bOSB8DFlUkV4RFdCcERQRXd8MUx5eEJSYmRMWVl4TmPayCh00R7mVr6tOR58FBKwgkeFrtShFgoXpc9595fr …,2017-11-22 20:20:14,22,6,933429938970959873
Thank you @AjaLBrown for hosting today's 4th Annual #Compton Thanksgiving Free Community Dinner! #TeamBarragan is ready to serve our community some delicious food! #CA44pic.twitter.com/q1E4d1ptpo – at Compton Community Center,2017-11-22 19:51:37,5,2,933422736243752960
Praying for our Navy men and women.https://twitter.com/cnn/status/933246738613223424 …,2017-11-22 09:07:03,3,2,933260526053818368
Thank you @ComptonCityHall and MLB Urban Youth Academy for having #TeamBarragan at today's turkey giveaway @compton_college! #CA44pic.twitter.com/8v6OkyjyFY,2017-11-21 22:25:52,8,1,933099166712020992
