Text,Date,Favorites,Retweets,Tweet ID
"President Trump signed our FEMA Accountability, Modernization and Transparency Act of 2017 into law last week. We authored this bill last March in an effort to modernize the way FEMA administers assistance and responds to survivors.http://goo.gl/jsD1RF ",2017-11-28 02:10:56,11,2,935330135728967680
along with Lt. Steven Combs and Navy Airman Apprentice Bryan Grosso. Our community and the entire nation mourn their loss. Airman Chialastri and his crew mates gave the ultimate sacrifice for our country and their memory will be forever honored.https://twitter.com/repgarretgraves/status/934521040486748160 …,2017-11-25 20:39:55,12,4,934522057781587968
"Please take a moment to pray for the family, friends and USS Ronald Reagan crew mates of Baton Rouge native, Navy Airman Matthew Chialastri, one of three sailors lost in a plane crash in the Philippine Sea this week.  ://www.navy.mil/submit/display.asp?story_id=103499",2017-11-25 20:35:53,23,11,934521040486748160
"It was close but @LSUgym DD Breaux, @MayorBroome  and Hillar Moore  @EBRDA",2017-11-23 04:38:20,1,1,933555291014270977
Thankful to have helped out at St Vincent de Paul’s annual turkey carving contest and for all that they do to feed those in need.pic.twitter.com/jiH7qNSUXB,2017-11-22 21:35:15,24,3,933448817101496320
"ICYMI - Last week the White House OMB submitted a request for disaster supplemental appropriations that includes, among other items, a  request for $12 billion for flood mitigation projects and $1.235  billion in school repairs not covered by FEMA.https://goo.gl/eaZtzL ",2017-11-20 20:28:00,2,2,932707116267311104
Kudos to DOTD and Sasol for the first adaptive traffic signal in Louisiana.  Intelligent traffic mgmt was a priority in the 2015 FAST Act. It’s also why we pushed hard to link up Waze and EBR to share  data for smarter traffic solutions in the Capital. https://goo.gl/Xipx7t ,2017-11-20 20:22:02,16,5,932705618271580161
At the Knock-knock Museum.  Wonder if kids will mind if we take this over to the Mississippi River?pic.twitter.com/aDmxpWMn0T,2017-11-18 23:52:05,14,2,932033702300999680
"The bill also allows flexibility to states and local governments to complete much needed flood mitigation projects by clarifying the use of federal funds to complete Army Corps of Engineers flood, drainage, coastal and hurricane projects.https://twitter.com/RepGarretGraves/status/931344600110960641 …",2017-11-17 02:15:03,15,4,931344903698870278
"Today Congressman Richmond and I introduced legislation that would authorize the waiver of the ""duplication of benefits"" policy that has stymied disaster recovery in Louisiana and other disaster areas like Texas, Florida, Puerto Rico, etc.https://goo.gl/VwGCuu ",2017-11-17 02:13:50,33,17,931344600110960641
Today's historic vote to modernize our tax code will help hardworking Louisianans keep more of their paychecks.https://garretgraves.house.gov/media-center/press-releases/graves-statement-tax-reform …,2017-11-16 22:19:49,10,6,931285707334782978
"Look back to the formation of this country and one of the reasons we are the
superpower, we are this great nation is because we incentivize people to work
and we have gradually moved away from that, we are now incentivizing people not
to work. It is the wrong formula.https://twitter.com/RepGarretGraves/status/931169531103465474 …",2017-11-16 18:56:41,13,3,931234587631652864
"Since
2000 we have seen a spike from approximately 17 mil people in the SNAP
program balloon to over 45-46 mil people. So what does that mean
financially? It means we are going from about $20B dollars a year to an
excess of $83B dollars that we are spending on the food programshttps://twitter.com/RepGarretGraves/status/931169531103465474 …",2017-11-16 18:55:33,2,2,931234299696877568
Discussing efforts to modernize and refocus policy for welfare reform at an AntiPoverty Forum this morning.https://www.youtube.com/watch?v=Q5Bq5iMmn8s …,2017-11-16 14:38:11,2,1,931169531103465474
"Proud to vote in support of the National Defense Authorization Act #NDAA , which provides a pay raise for troops, survivor benefits for spouses, and necessary resources to help our military achieve their missions.pic.twitter.com/K4qk1Um6Pb",2017-11-15 16:53:34,48,9,930841213128921093
Congratulations Dr. Jay Clune and welcome back to Louisiana!https://twitter.com/NichollsState/status/930555074618777600 …,2017-11-15 16:39:39,10,2,930837713913294848
About to on live with @talk1073.,2017-11-15 13:33:38,1,1,930790898916618240
Facebook live happening now. https://facebook.com/CongressmanGarretGraves …,2017-11-15 01:18:15,1,2,930605834463215616
Just finished a good mtg with Sheriff Mike Cazes and U.S. Department of Transportation officials this morning discussing major safety problems with I-10/Miss R. bridge crossing and need for new bridge.,2017-11-14 14:33:19,31,11,930443533814829056
"Good morning discussion about North Korea, China and other issues over Louisiana coffee with Ambassador John Bolton.pic.twitter.com/NJSH84kX9e",2017-11-14 14:19:49,19,5,930440134717267969
"As the offspring of the former CSC company, both DXC and CSRA are the culmination of the recruiting efforts that began in 2013.",2017-11-13 19:53:14,3,2,930161655543160832
