Text,Date,Favorites,Retweets,Tweet ID
".@madeleine--couldn’t agree more. These decisions will have a lasting impact on US leadership, security & the future of the next gen's engagement in the worldhttps://www.washingtonpost.com/opinions/the-national-security-emergency-were-not-talking-about/2017/11/29/9fddd7ba-d53b-11e7-a986-d0a9770d9a3e_story.html?utm_term=.eadd581df28e …",2017-11-30 22:02:40,11,3,936354819735982081
"Grateful to take part in @RedCross #HolidayforHeroes & sign cards for service members, veterans & their families. They deserve our thanks, especially during the holidays.pic.twitter.com/zbUY90x0bY",2017-11-30 21:41:42,7,3,936349545860132870
"#GOPTaxBill repeals key parts of the #ACA, which will raise healthcare costs & leave more uninsured.pic.twitter.com/C08b0VzuZp",2017-11-30 19:10:45,15,15,936311556043870208
#GOPTaxBill doesn’t help Granite State small businesses – instead it creates more red tape & complexity for #smallbiz owners.pic.twitter.com/MuXWqTPzHR,2017-11-30 19:09:43,15,14,936311295061741569
The House passed version of #GOPTaxBill no longer allows college students & graduates to deduct student loan interest & would make NH’s student loan burden worse.pic.twitter.com/scmx2foVSN,2017-11-30 19:08:00,12,12,936310863388200961
#GOPTaxBill would prevent NH homeowners from deducting property taxes & cause home values to drop at the same rate as the 2008 financial crisis.pic.twitter.com/z4FLvEecEH,2017-11-30 19:06:39,11,16,936310524433850374
"Under #GOPTaxBill, most families who make less than $75K will pay more in taxes by 2027. According to @USCBO by 2019 Americans earning less than $30K would be worse off & by 2021 Americans earning $40K or less would be at a net loss.pic.twitter.com/1sC43thip5",2017-11-30 19:05:22,33,28,936310199664697344
"THREAD: #GOPTaxBill would give the biggest tax breaks to the wealthiest Americans, including President Trump.pic.twitter.com/JLWsIUybsq",2017-11-30 19:04:18,130,105,936309933246730240
"Despite efforts by the Trump administration to decrease enrollment, 15,000 Granite Staters have already signed up for coverage. Let’s keep up the momentum! Visit http://www.healthcare.gov/get-coverage/ . Remember enrollment ends December 15th.pic.twitter.com/M3W2svamG3",2017-11-29 18:33:01,54,26,935939670508277760
"I'm about to speak with Steve Kornacki on @MSNBC, tune in",2017-11-29 15:26:56,17,5,935892844606259205
